1	&	cao
2	&	cùng
1	&	cũ
2	&	khác
1	&	khó
2	&	mới
1	&	nhiều
1	&	nóng
3	&	to
1	&	đen
1	&	đều
1	ai	mạnh
1	anh	bằng
10	anh	cao
1	anh	chung
36	anh	cùng
4	anh	cũ
1	anh	cả
1	anh	cực
2	anh	dài
1	anh	gần
2	anh	hơn
2	anh	hậu
1	anh	hợp
1	anh	hụt
1	anh	khoảng
15	anh	khác
2	anh	khó
5	anh	liền
2	anh	lạnh
11	anh	lớn
3	anh	mạnh
3	anh	mới
5	anh	nhanh
30	anh	nhiều
1	anh	nhất
4	anh	nhỏ
2	anh	nặng
2	anh	phải
4	anh	riêng
3	anh	sáng
3	anh	sát
2	anh	sâu
1	anh	sắc
2	anh	sớm
1	anh	thiện
1	anh	thấp
2	anh	thẳng
2	anh	thừa
2	anh	trẻ
2	anh	tím
7	anh	tốt
2	anh	vội
2	anh	xa
1	anh	xanh
1	anh	yếu
3	anh	ít
1	anh	út
1	anh	đau
1	anh	đông
4	anh	đúng
3	anh	đầy
1	anh	đẹp
4	anh	đỏ
2	anh	đủ
1	b	chung
5	b	cùng
1	b	cũ
1	b	hậu
4	b	khác
1	b	lớn
2	b	mới
1	b	nhiều
1	b	nhỏ,lớn
1	b	nặng
1	b	riêng
1	b	thẳng
1	b	to
1	b	tốt
2	b	đúng
1	ban	cao
2	ban	chuyên
6	ban	cùng
2	ban	dài
2	ban	gần
2	ban	hợp
1	ban	khoảng
6	ban	khác
1	ban	khó
1	ban	khắp
1	ban	kém
1	ban	kỹ
4	ban	lớn
3	ban	mới
1	ban	nguyên
7	ban	nhiều
1	ban	nhất
1	ban	nhỏ
1	ban	nóng
1	ban	phải
2	ban	riêng
6	ban	sáng
1	ban	sâu
13	ban	sắc
1	ban	thường
3	ban	thấp
1	ban	trẻ
1	ban	tư
1	ban	vui
1	ban	đông
1	ban	đẹp
5	ban	đỏ
1	ban	đỏ,nặng
1	ban	độc
1	ban	đủ
2	bangkok	cao
3	bangkok	gần
1	bangkok	khác
1	bangkok	mới
1	bangkok	rẻ
1	bangkok	sáng
1	bangkok	đông
1	bangladesh	cuối
1	bangladesh	nhiều
1	bangladesh	đông
74	bao	cao
2	bao	chung
1	bao	chuyên
1	bao	chắc
3	bao	chặt
3	bao	cùng
1	bao	cũ
2	bao	dài
2	bao	dễ
2	bao	dọc
1	bao	giống
11	bao	gần
2	bao	hơn
7	bao	khoảng
32	bao	khác
1	bao	khác,khắp
1	bao	khác,lớn
1	bao	khác,nhiều
1	bao	khác,ít
1	bao	khít
8	bao	khó
3	bao	khắp
4	bao	khổ
1	bao	khổ,cực
