1	אב	אהוב
1	אב	אורתודוקסי
6	אב	אחר
1	אב	אחראי
2	אב	איטלקי
9	אב	אמיתי
1	אב	אמריקני
1	אב	אמריקני,טיפוסי
2	אב	אנגלי
1	אב	אנכי
1	אב	אפשרי
1	אב	ארוך
1	אב	בהיר
1	אב	בודד
1	אב	בסיסי
8	אב	גדול
4	אב	גרמני
3	אב	דומה
1	אב	הומניסטי
1	אב	הידראולי
2	אב	זקן
1	אב	חדיר
1	אב	חדש
1	אב	חדש,חורג
1	אב	חולה
1	אב	חוקי
37	אב	חורג
2	אב	חי
1	אב	חלופי
1	אב	חלש
1	אב	חמור
2	אב	חסר
1	אב	חשוב
1	אב	חשמלי
1	אב	טבעי
8	אב	טוב
1	אב	טוב,דומה
2	אב	טיפוסי
12	אב	יהודי
1	אב	יהודי,יהודי
4	אב	יחיד
1	אב	ייעודי
3	אב	יפה
1	אב	יפני
1	אב	יציב
5	אב	יקר
1	אב	ישן
1	אב	יתום
1	אב	כלכלי
1	אב	כספי
1	אב	כתוב
1	אב	לאומי
20	אב	לבן
2	אב	לבן,יחיד
6	אב	מודרני
1	אב	מוחלט
1	אב	מוכר,נוסף
4	אב	מוסלמי
2	אב	מיוחד
1	אב	מלכותי
1	אב	מנוכר
1	אב	מסוים
1	אב	מצרי
1	אב	מקובל
2	אב	מקומי
2	אב	מקורי
1	אב	מרוחק
13	אב	משותף
11	אב	מת
5	אב	נוסף
3	אב	נוצרי
1	אב	נוצרי,קתולי
3	אב	נורמלי
2	אב	נפרד
2	אב	נצחי
1	אב	סוציאליסטי
1	אב	סיני
1	אב	סמוך
1	אב	סמלי
1	אב	ספרותי
1	אב	עצום
2	אב	ערבי
1	אב	ערבי,פלסטיני
3	אב	עשיר
1	אב	עתיק
1	אב	פוטנציאלי
2	אב	פולני
1	אב	פסול
1	אב	פצוע
2	אב	פרוטסטנטי
1	אב	פרטי
1	אב	פשוט
1	אב	צבאי
1	אב	צבעוני
1	אב	ציוני
1	אב	צעיר
1	אב	צרפתי
6	אב	קדום
3	אב	קדוש
2	אב	קודם
5	אב	קטן
3	אב	קיים
1	אב	קנאי
1	אב	קפדן
1	אב	קשה
1	אב	קשוח
2	אב	קתולי
11	אב	רב
17	אב	רוחני
3	אב	רוסי
1	אב	רחוק
1	אב	ריק
1	אב	שווה
7	אב	שונה
1	אב	שייך
1	אב	שלם
1	אב	שנוא
1	אב	תורכי
1	אבא	אחר
3	אבא	אמריקני
2	אבא	בר
1	אבא	חורג
1	אבא	יהודי
1	אבא	ישן
1	אבא	מקומי
1	אבא	עיקרי
1	אבא	עלוב
1	אבא	פלסטיני
1	אבא	פסיכי
1	אבא	פעיל
1	אבא	ציוני
1	אבא	קצר
1	אבא	רב
1	אבא	שחור
2	אבא	שחור,לבן
1	אבדה	אדיר
1	אבדה	איום
1	אבדה	אישי,גדול
1	אבדה	אמריקני
3	אבדה	גדול
1	אבדה	גרמני
1	אבדה	חמור
1	אבדה	חשוב
1	אבדה	ישיר
95	אבדה	כבד
1	אבדה	מינימאלי
11	אבדה	ניכר
3	אבדה	עצום
2	אבדה	קטן
1	אבדה	קל
8	אבדה	קשה
17	אבדה	רב
1	אבדה	רציני
1	אבהות	אחר
1	אבהות	יהודי
1	אבחון	אישי
1	אבחון	אמריקני
1	אבחון	אפשרי
1	אבחון	דידקטי
1	אבחון	חשוב
1	אבחון	לקוי
1	אבחון	מאוחר
1	אבחון	מגמתי
6	אבחון	מדויק
1	אבחון	מהיר
1	אבחון	מוטעה
3	אבחון	מוקדם
1	אבחון	מכאני
1	אבחון	ממושך
1	אבחון	ממשי
1	אבחון	מקיף
1	אבחון	מקצועי
1	אבחון	מתאים
1	אבחון	נוסף
2	אבחון	סופי
3	אבחון	פסיכולוגי
2	אבחון	פסיכיאטרי
1	אבחון	קיים
1	אבחון	קל
1	אבחון	ראשוני
1	אבחון	רחב
6	אבחון	רפואי
1	אבחון	רשמי
1	אבחון	שגוי
1	אבחון	שונה
1	אבחון	שכלי
4	אבחנה	אחר
1	אבחנה	אמיתי
5	אבחנה	בא
2	אבחנה	ברור
3	אבחנה	גבוה
1	אבחנה	דומה
1	אבחנה	חד
1	אבחנה	חזותי
1	אבחנה	חשוב
1	אבחנה	יסודי
1	אבחנה	כוזב,רפואי
1	אבחנה	מאושר
5	אבחנה	מדויק
1	אבחנה	מוקדם
3	אבחנה	מלא
1	אבחנה	מסוים
1	אבחנה	מפורש
4	אבחנה	מקובל
1	אבחנה	מרכזי
1	אבחנה	נדרש
3	אבחנה	נוסף
3	אבחנה	נכון
1	אבחנה	נמוך
1	אבחנה	נעלם
1	אבחנה	נפוץ,נוסף
1	אבחנה	עיקרי
1	אבחנה	פסיכיאטרי
1	אבחנה	פשוט
1	אבחנה	קודם
1	אבחנה	קיים
2	אבחנה	קליני
1	אבחנה	קריטי
1	אבחנה	ראוי
1	אבחנה	ראשי
1	אבחנה	רב
2	אבחנה	רפואי
1	אבחנה	רפואי,ברור
3	אבחנה	רשמי
1	אבחנה	שגוי
2	אבחנה	שונה
1	אבחנה	שיטתי
1	אבטחה	ארגוני
1	אבטחה	בלעדי
1	אבטחה	בריטי
2	אבטחה	גבוה
1	אבטחה	גדול
1	אבטחה	גדול,גדול
1	אבטחה	דומה
1	אבטחה	חזק
1	אבטחה	חמור
1	אבטחה	חמוש
5	אבטחה	כבד
3	אבטחה	מוגבר
1	אבטחה	מודרני
1	אבטחה	מודרני,קיים
1	אבטחה	מוכר
1	אבטחה	מיוחד
1	אבטחה	מלא
1	אבטחה	ממשי
1	אבטחה	משמעותי
1	אבטחה	נאצי
1	אבטחה	נוסף
1	אבטחה	עיקרי
1	אבטחה	עצמי
2	אבטחה	פיננסי
1	אבטחה	פנימי
1	אבטחה	פרטי
1	אבטחה	צבאי,קבוע
1	אבטחה	צמוד
1	אבטחה	קבוע
1	אבטחה	קדמי
1	אבטחה	קיים
1	אבטחה	קפדני
1	אבטחה	שווה
1	אבטלה	גאה
18	אבטלה	גבוה
1	אבטלה	גדול
1	אבטלה	חדש
