1	абырой	жас
1	абырой	міндетті
1	абырой	қазақ
3	абырой	үлкен
8	авиация	азаматтық
1	авиация	бар
1	авиация	халықаралық,азаматтық
1	авиация	қазіргі
1	агенттік	ақ
1	агенттік	еуропалық
1	агенттік	орталық
1	агенттік	халықаралық
1	агенттік	ірі
2	агенттік	ұлттық
1	адам	аз
1	адам	азаматтық
64	адам	алтын
1	адам	алтын,алтын
1	адам	алғашқы
1	адам	алғыр
6	адам	артық
8	адам	ашық
3	адам	ақ
50	адам	бар
1	адам	бар,алтын
51	адам	барлық
1	адам	барша
1	адам	бас
1	адам	батыс
11	адам	белгілі
2	адам	биік
1	адам	бос
2	адам	дайын
1	адам	дүниежүзілік
3	адам	дұрыс
1	адам	ежелгі
2	адам	еркін
3	адам	еуропалық
15	адам	жалғыз
1	адам	жарық
1	адам	жарқын
8	адам	жас
1	адам	жат
19	адам	жақын
15	адам	жоқ
78	адам	жуық
5	адам	керек
1	адам	классикалық
1	адам	кіші
2	адам	кәрі
4	адам	лайық
1	адам	мемлекеттік
1	адам	нарықтық
1	адам	нағыз
2	адам	негізгі
1	адам	орта
2	адам	орталық
1	адам	орташа
2	адам	ортақ
1	адам	сансыз
1	адам	соқыр
1	адам	сұлу
1	адам	тамаша
1	адам	тегін
2	адам	тиіс
21	адам	толық
1	адам	тірі
2	адам	халықаралық
2	адам	шағын
1	адам	экологиялық
4	адам	экономикалық
1	адам	ішкі
6	адам	ғашық
1	адам	қабілетсіз
5	адам	қажет
4	адам	қазақ
1	адам	қазақстандық
2	адам	қазіргі
1	адам	қара
6	адам	қасиетті
1	адам	қиын
3	адам	қызық
2	адам	қылмыстық
2	адам	құрметті
2	адам	құқықтық
1	адам	үздік,алтын
18	адам	үлкен
2	адам	ұсақ
1	адам	әдемі
1	адам	әлемдік
1	адам	әлеуметтік
1	адам	өркениетті
1	адамзат	бар
7	адамзат	барлық
2	адамзат	барша
1	адамзат	еуропалық
1	адамзат	жылдық
2	адамзат	қазіргі
1	адамзат	әлемдік
2	адым	алып
3	адым	алғашқы
1	адым	шағын
1	адым	үлкен
1	ажал	алтын
2	азамат	бар
1	азамат	барлық
1	азамат	барша
4	азамат	жас
1	азамат	жуық
1	азамат	статистикалық
1	азамат	экономикалық
1	азамат	қасиетті
1	азамат	құрметті
1	азамат	үлкен
1	азаматтық	бар
1	азаматтық	негізгі
1	азаматтық	толық
1	азаматтық	халықаралық
2	азаматтық	қазақ
1	азаматтық	қазақстандық
3	азаматтық	үлкен
1	азық	бар,бар
1	азық	жуық
1	азық-түлік	бар
2	азық-түлік	мемлекеттік
1	азық-түлік	сыртқы
1	азық-түлік	шағын
1	азық-түлік	ішкі
1	азық-түлік	қажетті
1	ай	алғашқы
1	ай	анық
1	ай	анық,ашық
1	ай	бар
1	ай	бас
1	ай	биік
1	ай	дұрыс
5	ай	жарық
1	ай	жоқ
2	ай	жылдық
1	ай	келесі
1	ай	мүмкін
1	ай	оңтүстік
1	ай	солтүстік-батыс
15	ай	суық
2	ай	толық
2	ай	қазақ
1	ай	қасиетті
1	ай	қысқы
1	айбын	жас
1	айбын	суық
3	айдын	ашық
1	айдын	ақ
1	айдын	шығыс
2	айдын	қазақ
1	аймақ	азат
2	аймақ	алтын
1	аймақ	алыс
1	аймақ	ашық
1	аймақ	ақ
1	аймақ	базалық
3	аймақ	бар
5	аймақ	батыс
2	аймақ	белгілі
1	аймақ	биік
2	аймақ	жоқ
