1	ئائىلە	ئىللىق
1	ئائىلە	بۇنداق
1	ئائىلە	تېگىشلىك
1	ئائىلە	كىچىك
1	ئائىلە	كۆپ
1	ئائىلە	كۈچلۈك
1	ئائىلە	مەخسۇس
1	ئائىلە	پۈتۈن
1	ئائىلە	چوڭ
1	ئابىدە	ئەدەبىي
1	ئابىدە	چوڭ
2	ئات	بۇرۇنقى
1	ئاتا	يوق
1	ئاتا	چوڭ
1	ئاتالغۇ	مۇناسىۋەتلىك
1	ئاتالغۇ	مەخسۇس
2	ئاجىز	كۆپ
3	ئادا	تولۇق
5	ئادا	داۋاملىق
1	ئادەم	ئازراق
1	ئادەم	ئىجتىمائىي
1	ئادەم	ئەستايىدىل
1	ئادەم	ئەقىللىق
1	ئادەم	بارلىق
1	ئادەم	بۇنداق
1	ئادەم	توق
1	ئادەم	داڭلىق
1	ئادەم	داۋاملىق
1	ئادەم	دەرىجىلىك
1	ئادەم	ساق
1	ئادەم	كىچىك
7	ئادەم	كۆپ
1	ئادەم	كۈچلۈك
1	ئادەم	مۇستەقىل
2	ئادەم	مۇكەممەل
3	ئادەم	مۇھىم
1	ئادەم	مۇۋاپىق
3	ئادەم	مەخسۇس
1	ئادەم	مەلۇم
1	ئادەم	ياراملىق
1	ئادەم	ياۋاش,سەمىمىي
1	ئادەم	يوق
1	ئارال	كىچىك
1	ئارال	يېرىم
2	ئارال	چوڭ
1	ئارتۇق	تىنچ
1	ئارزۇ	ئورتاق
1	ئارزۇ	سەمىمىي
3	ئارزۇ	قاتتىق
2	ئارزۇ	گۈزەل
1	ئارغامچا	كېرەكلىك
1	ئارقا	ئىجتىمائىي
1	ئارقا	بۇرۇنقى
1	ئارقا	دەرىجىلىك
1	ئارقا	كۈچلۈك
1	ئارقا	مەدەنىي
1	ئارقا	پايدىلىق
1	ئارقىدا	كۆپ
7	ئارمىيە	قىزىل
1	ئارمىيە	پۈتۈن
4	ئاساس	بەلگىلىك
2	ئاساس	كۈچلۈك
1	ئاساس	مۇتلەق
1	ئاساس	مۇناسىۋەتلىك
1	ئاساس	مۇھىم
6	ئاساس	پۇختا
1	ئاسمان	ئۇششاق
1	ئاسمان	بارلىق
2	ئاسمان	كىچىك
1	ئاغرىق	بارلىق
1	ئالاقە	ئىقتىسادىي
1	ئالاقە	ئۇزاق
1	ئالاھىدىلىك	بەدىئىي
1	ئالاھىدىلىك	قويۇق
1	ئالتۇن	تىنچ
2	ئالتۇن	كۆپ
2	ئالتۇن	چوڭ
2	ئالغا	داۋاملىق
1	ئالما	داۋاملىق
3	ئالىم	داڭلىق
3	ئالىم	كۈچلۈك
1	ئالىم	مەشھۇر
1	ئالىم	چوڭ
1	ئالەم	قېتىملىق
1	ئالەم	پۈتۈن
1	ئالەم	چوڭ
1	ئامال	بارلىق
1	ئامال	يوق
1	ئامىل	ئىقتىسادىي
1	ئامىل	مۇھىم
1	ئامەت	قىممەتلىك
4	ئانا	مۇقەددەس
1	ئانا	مەكتەپ
1	ئاي	قىزىل
4	ئاي	يېرىم
1	ئاي	چوڭ
1	ئاي	چىرايلىق
1	ئاياق	ئېغىر
1	ئايال	بۇزۇق
2	ئايال	داڭلىق
2	ئايال	رەھمەتلىك
1	ئايال	كۈچلۈك
1	ئايال	مۇقەددەس
1	ئايال	مۇناسىۋەتلىك
2	ئايال	يوق
1	ئايال	پاك
1	ئايال	پاكىز
2	ئايال	چوڭ
1	ئايال	گۈزەل
3	ئاپتوموبىل	مەخسۇس
1	ئاپپارات	تەشكىلىي
1	ئاپپارات	مەخسۇس
2	ئاپەت	ئېغىر
2	ئاپەت	تەبىئىي
1	ئاڭ	ئىجتىمائىي
1	ئاڭ	مۇستەقىل
1	ئاڭ	يېڭى
2	ئاھالە	پۈتۈن
