1	1.	2000.
1	1.	biztos
1	1.	előző
1	1.	japán
2	1.	késő
1	1.	részleges
1	1.	tartozó
2	1.	vezette
1	1.	világos
1	10.	késő
1	11.	kénytelen
6	12.	1.
1	12.	10.
12	12.	13.
2	12.	1944.
4	12.	1949.
1	12.	1949.,évi
2	12.	1993.
2	12.	1997.
1	12.	2000.
1	12.	24.
1	12.	4.
1	12.	amerikai
1	12.	budapesti
1	12.	együttes
1	12.	emlegetett
1	12.	eső
1	12.	feltehető
1	12.	háborús
1	12.	idegen
1	12.	kora
1	12.	késő
1	12.	követő
1	12.	magyar
1	12.	nagy
2	12.	orosz
1	12.	országos
1	12.	szomszédos
1	12.	szóló,évi
1	12.	york-i
1	12.	állt
1	12.	álló
15	12.	évi
1	12.	úgynevezett
1	15.	egyetlen,nélküli
1	15.	első
1	15.	első,fagyos
1	15.	vezette
1	16.	1999.
1	16.	2000.
1	16.	eredeti
1	16.	hivatalos
5	17.	1.
8	17.	10.
5	17.	13.
1	17.	1949.
2	17.	1993.
3	17.	1994.
1	17.	amerikai,1944.
1	17.	azonos
1	17.	barokk
1	17.	birtokló
1	17.	brit
1	17.	egyházi
1	17.	elhunyt
1	17.	előtti
3	17.	eredeti
2	17.	eredetű
1	17.	felújított
2	17.	francia
1	17.	ismert
1	17.	jelentő
1	17.	jelentős
1	17.	jellemző
2	17.	katolikus
1	17.	kimutatható
1	17.	korábbi
3	17.	késő
2	17.	követő
1	17.	lengyel
1	17.	lévő
1	17.	magyar
1	17.	nevezetes
2	17.	német
1	17.	olasz
1	17.	orosz
1	17.	rendezett
1	17.	régi
1	17.	szokásos
1	17.	székesfehérvári
2	17.	található
1	17.	termelési,évi
1	17.	török
1	17.	törő
1	17.	utcai
1	17.	utolsó
1	17.	való
2	17.	valódi
1	17.	álló
8	17.	évi
2	18.	késő
1	18.	követő
1	18.	szenvedett
1	18.	york-i
3	19.	1.
5	19.	10.
4	19.	13.
3	19.	1944.
1	19.	1949.,évi
2	19.	1992.
1	19.	1993.
2	19.	2000.
6	19.	24.
2	19.	24.,13.
1	19.	4.
1	19.	alapvető
1	19.	amerikai
1	19.	cseh
1	19.	című,vonatkozó
1	19.	egykori
2	19.	egész
1	19.	egész,lehető
1	19.	elég
1	19.	előtti
1	19.	eredetű
1	19.	felújított
1	19.	francia
1	19.	gyors
1	19.	hagyományos
1	19.	harmonikus
1	19.	hosszú
1	19.	híres
1	19.	igazgató
1	19.	intenzív
1	19.	ismeretes
1	19.	ismert
2	19.	jelentős
1	19.	kerülő
1	19.	kis
1	19.	kormányzó
3	19.	késő
1	19.	későbbi
3	19.	követő
1	19.	közismert
1	19.	közös
1	19.	közötti
2	19.	látható
1	19.	magyar
1	19.	magyar,bajnoki
1	19.	meghatározó
1	19.	melletti
5	19.	nagy
1	19.	nemzeti
1	19.	nevezett,hosszú
1	19.	olasz
1	19.	olyan
2	19.	orosz
5	19.	országos
1	19.	rendelkező
1	19.	svéd
1	19.	szovjet
1	19.	számított
1	19.	származású
1	19.	szép
1	19.	szóló
1	19.	szóló,beszámoló
1	19.	szóló,évi
1	19.	született
5	19.	található
1	19.	tervezett
1	19.	további
1	19.	való
1	19.	viselő
